Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
fifo[3]_2__MUX4X3H7L_A_Y_AND3X3H7L_C_Y_NOR2X12H7L_A,1.2,9.827e-07,0.000e+00,5.529e-09,9.883e-07
segA0_OAI22X2H7L_Y_B0_MUX2X3H7L_Y,1.2,9.279e-07,0.000e+00,4.326e-09,9.323e-07
segA0_OAI221X1P4H7L_Y_B0_MUX2X3H7L_Y,1.2,9.270e-07,0.000e+00,4.326e-09,9.313e-07
segA0_OAI21X2H7L_Y_A1_MUX2X3H7L_Y,1.2,9.256e-07,0.000e+00,4.326e-09,9.299e-07
segD0_AOAI211X0P5H7L_Y_1_C0_OAI211X0P7H7L_B0_Y_OAI211X6H7L_C0_A1_OAI21X6H7L_Y_A1_MUX2X3H7L_Y,1.2,9.236e-07,0.000e+00,4.326e-09,9.279e-07
count_1__reg_p_D_AOI2BB1X0P5H7L_Y,1.2,9.105e-07,0.000e+00,1.914e-09,9.124e-07
fifo[7]_5__MUX4X3H7L_A_Y_MUXI2X4H7L_A,1.2,8.805e-07,0.000e+00,6.968e-09,8.875e-07
fifo[3]_2__MUX4X3H7L_A_Y_AND3X3H7L_C,1.2,8.820e-07,0.000e+00,1.149e-09,8.831e-07
w_ptr_1__BUFX10H7L_A,1.2,8.166e-07,0.000e+00,7.070e-09,8.237e-07
fifo[7]_1__MUX4X3H7L_A_Y_AOI21X4H7L_A1,1.2,8.124e-07,0.000e+00,2.207e-09,8.146e-07
fifo[7]_1__MUX4X3H7L_A_Y_AOI21X4H7L_A1_Y_BUFX10H7L_A,1.2,8.043e-07,0.000e+00,7.070e-09,8.113e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y,1.2,8.100e-07,0.000e+00,7.069e-10,8.107e-07
buffer_1__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,8.001e-07,0.000e+00,4.959e-10,8.006e-07
fifo[7]_5__MUX4X3H7L_A_Y_NAND2BX1H7L_B_Y_OA22X1P4H7L_B0_Y_AOA211X4H7L_B0_Y_OAI21X4H7L_A0,1.2,7.980e-07,0.000e+00,2.097e-09,8.001e-07
ps2_clk_sync_0__reg_p,1.2,7.928e-07,0.000e+00,6.757e-09,7.996e-07
ps2_clk_sync_2__reg_p,1.2,7.927e-07,0.000e+00,6.757e-09,7.995e-07
ps2_clk_sync_1__reg_p,1.2,7.922e-07,0.000e+00,6.757e-09,7.989e-07
w_ptr_0__reg_p,1.2,7.921e-07,0.000e+00,6.417e-09,7.985e-07
segA0_OAI22X2H7L_Y,1.2,7.714e-07,0.000e+00,1.200e-09,7.726e-07
buffer_2__reg_p_D_MUX2X0P5H7L_Y_S0_NAND2X0P5H7L_Y,1.2,7.704e-07,0.000e+00,5.180e-10,7.710e-07
fifo[7]_6__MUX4X3H7L_A_Y_MUXI2X3H7L_A,1.2,7.229e-07,0.000e+00,5.263e-09,7.281e-07
count_3__reg_p_D_AOI21X0P5H7L_Y_A0_NAND2X0P5H7L_Y,1.2,7.212e-07,0.000e+00,5.841e-10,7.218e-07
segD0_OAI32X0P5H7L_Y,1.2,6.893e-07,0.000e+00,7.998e-10,6.901e-07
ps2Neg_NOR2BX1H7L_AN_Z_ICGX0P5H7L_E,1.2,6.838e-07,0.000e+00,4.747e-09,6.885e-07
