Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
count_2__reg_p_D_NOR2X0P5H7L_Y,1.2,5.152e-07,0.000e+00,5.959e-10,5.158e-07
clrn_NOR3X0P5H7L_A_1,1.2,5.096e-07,0.000e+00,4.047e-10,5.100e-07
clrn_NOR3X0P5H7L_A_1_C_NOR2BX1H7L_AN_B_NAND2X0P5H7L_Y,1.2,4.975e-07,0.000e+00,5.402e-10,4.980e-07
segD0_OA31X1H7L_Y_A1_OAI211X0P7H7L_A1,1.2,4.940e-07,0.000e+00,5.716e-10,4.945e-07
segA0_AOI31X1P4H7L_Y_B0_AOI2BB1X1P4H7L_Y,1.2,4.923e-07,0.000e+00,1.772e-09,4.941e-07
segD1_OAI31X0P5H7L_Y_1_B0_OAI211X0P7H7L_Y,1.2,4.927e-07,0.000e+00,5.716e-10,4.933e-07
segD0_OA31X1H7L_Y_B0_OAI211X0P7H7L_Y,1.2,4.919e-07,0.000e+00,5.716e-10,4.925e-07
segD0_OA31X1H7L_Y_B0_OAI211X0P7H7L_Y_B0_AOA211X1P4H7L_A1_Y_AO31X3H7L_A1_B0_AND4X1H7L_Y_B_OAI211X0P7H7L_Y,1.2,4.900e-07,0.000e+00,5.716e-10,4.906e-07
SegT1.in_3__reg_p_D_NOR2X0P5H7L_Y,1.2,4.864e-07,0.000e+00,5.994e-10,4.870e-07
segA1_AOAI211X0P5H7L_Y_A0_AOAI211X0P5H7L_Y,1.2,4.825e-07,0.000e+00,6.914e-10,4.832e-07
segA1_AOAI211X0P5H7L_Y_A1_AOAI211X0P5H7L_Y,1.2,4.819e-07,0.000e+00,6.914e-10,4.826e-07
segA1_AOAI211X0P5H7L_Y_2,1.2,4.815e-07,0.000e+00,6.914e-10,4.821e-07
segA1_AOAI211X0P5H7L_Y_A0_AOAI211X0P5H7L_A0,1.2,4.802e-07,0.000e+00,6.914e-10,4.809e-07
segD0_OA31X1H7L_Y_A1_OAI211X0P7H7L_A1_Y_OAI221X1P4H7L_C0_A1_OAI21BX0P5H7L_Y,1.2,4.795e-07,0.000e+00,1.348e-09,4.809e-07
segD0_OA31X1H7L_Y_B0_OAI211X0P7H7L_Y_B0_AOA211X1P4H7L_A1_Y_AO31X3H7L_A1_A2_AOAI211X0P5H7L_Y,1.2,4.796e-07,0.000e+00,6.914e-10,4.803e-07
segD0_AO22X0P7H7L_Y_1_B1_AOAI211X1P4H7L_A0_Y_OA31X4H7L_A1_B0_AOAI211X0P5H7L_Y,1.2,4.793e-07,0.000e+00,6.914e-10,4.800e-07
segD1_AOAI211X0P5H7L_Y_C0_AOAI211X0P5H7L_Y,1.2,4.782e-07,0.000e+00,6.914e-10,4.789e-07
segD0_OAI2BB1X0P5H7L_Y_B0_AOAI211X0P5H7L_Y,1.2,4.770e-07,0.000e+00,6.914e-10,4.777e-07
segD0_OAI2BB1X0P5H7L_Y_B0_AOAI211X0P5H7L_Y_A1_AOAI211X0P5H7L_A1,1.2,4.767e-07,0.000e+00,6.914e-10,4.774e-07
segD0_OAI21X0P5H7L_Y_B0_AOAI211X0P5H7L_Y,1.2,4.754e-07,0.000e+00,6.914e-10,4.761e-07
segA1_AOAI211X0P5H7L_Y_1,1.2,4.744e-07,0.000e+00,6.914e-10,4.751e-07
segD1_AOAI211X0P5H7L_Y,1.2,4.731e-07,0.000e+00,6.914e-10,4.738e-07
segA1_AOAI211X0P5H7L_Y,1.2,4.713e-07,0.000e+00,6.914e-10,4.720e-07
buffer_5__reg_p_D_AOAI211X0P5H7L_Y_A0_NOR2BX1P4H7L_Z,1.2,4.663e-07,0.000e+00,1.538e-09,4.678e-07
segA0_OAI21X1H7L_Y_B0_NAND4BX0P5H7L_Y,1.2,4.669e-07,0.000e+00,9.099e-10,4.678e-07
segT0[6]_reg_p_D_AOA211X1P4H7L_Y_A1_MUX2X1P4H7L_Y_B_NAND2X0P5H7L_Y,1.2,4.649e-07,0.000e+00,5.628e-10,4.655e-07
segT0[6]_reg_p_D_AOA211X1P4H7L_Y_A1_MUX2X1P4H7L_Y_B_NAND2X0P5H7L_Y_A_NAND2BX0P5H7L_Y,1.2,4.528e-07,0.000e+00,1.202e-09,4.540e-07
segD0_OA31X1H7L_Y_A1_OAI211X0P7H7L_A1_Y_OAI221X1P4H7L_C0_A1_OAI21BX0P5H7L_Y_B0N_AOAI211X1P4H7L_C0_Y_AND2X3H7L_A_B_OAI211X1P4H7L_Y_C0_OAI31X0P7H7L_Y,1.2,4.504e-07,0.000e+00,7.709e-10,4.512e-07
segD0_OAI21X0P5H7L_Y_2_B0_OAO211X0P5H7L_Y_B0_AOA211X1P4H7L_A0_C0_AOI31X0P5H7L_Y,1.2,4.211e-07,0.000e+00,7.553e-10,4.218e-07
clrn_NOR3X0P5H7L_A,1.2,4.162e-07,0.000e+00,4.841e-10,4.166e-07
segA0_OAOI211X2H7L_Y_C0_AOI31X0P5H7L_Y,1.2,4.154e-07,0.000e+00,7.553e-10,4.162e-07
ps2_clk_sync_2__NAND2BX0P5H7L_B,1.2,4.134e-07,0.000e+00,1.202e-09,4.146e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A0_NAND2BX0P5H7L_Y,1.2,4.112e-07,0.000e+00,1.202e-09,4.124e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A1_NAND2BX0P5H7L_Y,1.2,4.110e-07,0.000e+00,1.202e-09,4.122e-07
segD1_OAI21X0P5H7L_Y_B0_NAND4X0P5H7L_Y,1.2,4.046e-07,0.000e+00,2.705e-10,4.049e-07
segD1_INVX0P5H7L_Y_A_OAI31X0P5H7L_Y,1.2,4.040e-07,0.000e+00,7.296e-10,4.047e-07
segD1_OAI31X0P5H7L_Y_1,1.2,3.987e-07,0.000e+00,7.296e-10,3.994e-07
segD1_OAI31X0P5H7L_Y,1.2,3.968e-07,0.000e+00,7.296e-10,3.976e-07
clrn_NOR3X0P5H7L_A_C_NAND2X0P5H7L_Y_B_AND4X0P5H7L_Y,1.2,3.950e-07,0.000e+00,6.082e-10,3.956e-07
segT0[4]_reg_p_D_NOR2X3H7L_Y_B_MUX4X3H7L_Y_A_AOI21X0P5H7L_Y_B0_AND3X0P5H7L_Y,1.2,3.918e-07,0.000e+00,7.856e-10,3.926e-07
fifo[7]_6__MUX4X3H7L_A_Y_MUXI2X1P4H7L_A,1.2,3.894e-07,0.000e+00,3.068e-09,3.924e-07
segD0_OAI2BB1X0P5H7L_Y,1.2,3.908e-07,0.000e+00,1.127e-09,3.920e-07
fifo[7]_5__MUX4X3H7L_A_Y_MUXI2X1P4H7L_B,1.2,3.846e-07,0.000e+00,3.068e-09,3.877e-07
segA0_AOI32X1P4H7L_Y_A1_NAND3BX1P4H7L_Y,1.2,3.862e-07,0.000e+00,1.161e-09,3.873e-07
segT0[6]_reg_p_D_AOA211X1P4H7L_Y_B0_AOI21X0P5H7L_Y_B0_NAND2X0P5H7L_Y,1.2,3.756e-07,0.000e+00,5.628e-10,3.761e-07
clrn_NOR3X0P5H7L_A_C_NAND2BX0P5H7L_B_AN_NAND2X0P5H7L_Y,1.2,3.711e-07,0.000e+00,5.391e-10,3.716e-07
segD1_OAI32X0P5H7L_Y_A2_OR2X1P4H7L_Y,1.2,3.608e-07,0.000e+00,1.715e-09,3.625e-07
over_INVX0P5H7L_A_Y_AND3X1P4H7L_A,1.2,3.599e-07,0.000e+00,8.098e-10,3.607e-07
fifo[7]_3__MUX4X3H7L_A_Y_OAI21X1P4H7L_B0,1.2,3.571e-07,0.000e+00,9.034e-10,3.580e-07
segD1_AOAI211X0P5H7L_Y_A1_OR2X1P4H7L_Y,1.2,3.545e-07,0.000e+00,1.715e-09,3.562e-07
segD0_AO22X0P7H7L_Y_1_B1_AOAI211X1P4H7L_A0_C0_OAI21X1P4H7L_Y,1.2,3.539e-07,0.000e+00,9.034e-10,3.548e-07
fifo[7]_1__MUX4X3H7L_A_Y_OAI21X1P4H7L_B0,1.2,3.521e-07,0.000e+00,9.034e-10,3.530e-07
segD0_OA31X1H7L_Y_A1_OAI211X0P7H7L_A1_Y_OAI221X1P4H7L_C0_A1_OAI21BX0P5H7L_Y_B0N_AOAI211X1P4H7L_C0_A1_OAI21X1P4H7L_Y,1.2,3.490e-07,0.000e+00,9.034e-10,3.499e-07
segA0_OAI21X1H7L_Y_A1_OAI21X1H7L_Y,1.2,3.283e-07,0.000e+00,8.210e-10,3.291e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A0_NOR2BX1H7L_B_AN_NOR3BX0P5H7L_AN,1.2,3.268e-07,0.000e+00,1.113e-09,3.279e-07
segD0_OA31X1H7L_Y_B0_OAI211X0P7H7L_Y_B0_AOA211X1P4H7L_A1_C0_OAI21X1H7L_Y,1.2,3.213e-07,0.000e+00,8.210e-10,3.221e-07
segA0_OAI21X1H7L_Y,1.2,3.198e-07,0.000e+00,8.210e-10,3.206e-07
SegT1.in_2__reg_p_D_NOR2X0P5H7L_Y,1.2,3.185e-07,0.000e+00,5.983e-10,3.191e-07
count_0__reg_p_D_NOR2X0P5H7L_Y,1.2,3.145e-07,0.000e+00,5.551e-10,3.150e-07
segT0[2]_reg_p_D_OAOI211X0P5H7L_Y_C0_OAI31X1H7L_Y_B0_AOI211X0P5H7L_Y_B0_NOR2BX1H7L_Z,1.2,3.135e-07,0.000e+00,1.435e-09,3.149e-07
fifo[7]_5__MUX2X0P5H7L_A_Y_AOI22X0P5H7L_A0_A1_NOR2X0P5H7L_Y,1.2,3.095e-07,0.000e+00,5.551e-10,3.101e-07
segA0_AOI31X1P4H7L_Y_A2_NAND3BX0P5H7L_Y,1.2,3.074e-07,0.000e+00,1.045e-09,3.085e-07
segA0_AOI32X1P4H7L_Y_B1_NAND3BX0P5H7L_Y,1.2,3.069e-07,0.000e+00,1.045e-09,3.079e-07
fifo[3]_4__MUX4X1H7L_A_Y_NAND3X0P5H7L_C_Y_AND2X1H7L_B,1.2,3.052e-07,0.000e+00,1.048e-09,3.062e-07
fifo[3]_3__MUX4X3H7L_A_Y_NAND3X3H7L_C_Y_AND2X1H7L_A,1.2,3.043e-07,0.000e+00,1.048e-09,3.053e-07
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_A1_AOI21X0P5H7L_Y_B0_NOR3X0P5H7L_Y,1.2,3.028e-07,0.000e+00,5.220e-10,3.033e-07
fifo[3]_0__MUX4X1P4H7L_A_Y_NAND3X0P5H7L_C_Y_AND2X1H7L_A_Y_BUFX3P5H7L_A,1.2,3.006e-07,0.000e+00,2.428e-09,3.030e-07
fifo[3]_1__MUX4X3H7L_A_Y_NAND3X1P4H7L_C_Y_AND2X1H7L_A,1.2,3.015e-07,0.000e+00,1.048e-09,3.025e-07
fifo[3]_0__MUX4X1P4H7L_A_Y_NAND3X0P5H7L_C_Y_AND2X1H7L_A,1.2,2.995e-07,0.000e+00,1.048e-09,3.006e-07
fifo[7]_5__MUX4X3H7L_A_Y_MUXI2X1P4H7L_B_Y_BUFX3P5H7L_A,1.2,2.975e-07,0.000e+00,2.428e-09,2.999e-07
segD0_OA31X1H7L_Y_A1_OAI211X0P7H7L_A1_Y_OAI221X1P4H7L_C0_Y_BUFX3P5H7L_A,1.2,2.947e-07,0.000e+00,2.428e-09,2.971e-07
fifo[7]_0__MUX4X1P4H7L_A_Y_OAI21X0P7H7L_B0,1.2,2.949e-07,0.000e+00,7.491e-10,2.957e-07
segA1_AOAI211X0P5H7L_Y_2_C0_AOI21X0P5H7L_Y_B0_AOI21X0P5H7L_Y_A1_OAI21X0P5H7L_Y,1.2,2.871e-07,0.000e+00,7.087e-10,2.878e-07
fifo[3]_1__MUX4X3H7L_A_Y_NAND3X1P4H7L_C,1.2,2.812e-07,0.000e+00,5.216e-10,2.817e-07
segD1_OAI31X0P5H7L_Y_B0_OAI21X0P5H7L_Y,1.2,2.810e-07,0.000e+00,7.087e-10,2.817e-07
segD0_OA31X1H7L_Y_B0_OAI211X0P7H7L_Y_B0_AOA211X1P4H7L_A1_Y_AO31X3H7L_A1_B0_AND4X1H7L_Y_C_OAI21X0P5H7L_Y,1.2,2.801e-07,0.000e+00,7.087e-10,2.808e-07
segD0_OA31X1H7L_Y_A1_OAI211X0P7H7L_A1_Y_OAI221X1P4H7L_C0_A1_OAI21BX0P5H7L_Y_B0N_AOAI211X1P4H7L_C0_Y_AND2X3H7L_A_B_OAI211X1P4H7L_Y_B0_OAI21X0P5H7L_Y,1.2,2.796e-07,0.000e+00,7.087e-10,2.803e-07
segD0_AO22X0P7H7L_Y_1_B1_AOAI211X1P4H7L_A0_Y_OA31X4H7L_A1_A2_AOI221X1P4H7L_Y_B0_OAI21X0P5H7L_Y,1.2,2.794e-07,0.000e+00,7.087e-10,2.801e-07
segD0_AO22X0P7H7L_Y_B0_OAI21X0P5H7L_Y,1.2,2.791e-07,0.000e+00,7.087e-10,2.798e-07
segD0_OAI21X0P5H7L_Y_2_B0_OAO211X0P5H7L_Y_B0_NAND3X1P4H7L_Y,1.2,2.787e-07,0.000e+00,5.216e-10,2.792e-07
fifo[7]_2__MUX4X3H7L_A_Y_OAI21X0P5H7L_B0,1.2,2.778e-07,0.000e+00,7.087e-10,2.785e-07
SegT0.in_3__reg_p_D_NOR2X0P5H7L_Y,1.2,2.778e-07,0.000e+00,5.996e-10,2.784e-07
segD0_OAI21X0P5H7L_Y_1_B0_OAI21X0P5H7L_Y,1.2,2.776e-07,0.000e+00,7.087e-10,2.783e-07
segD1_OAI21X0P5H7L_Y,1.2,2.771e-07,0.000e+00,7.087e-10,2.778e-07
segD0_OAI21X0P5H7L_Y,1.2,2.761e-07,0.000e+00,7.087e-10,2.768e-07
segD1_OAI21X0P5H7L_Y_1,1.2,2.736e-07,0.000e+00,7.087e-10,2.743e-07
segD0_OAI21X0P5H7L_Y_1,1.2,2.733e-07,0.000e+00,7.087e-10,2.740e-07
segD0_OAI21X0P5H7L_Y_2,1.2,2.731e-07,0.000e+00,7.087e-10,2.738e-07
segA1_AOAI211X0P5H7L_Y_2_C0_AOI21X0P5H7L_Y,1.2,2.705e-07,0.000e+00,7.503e-10,2.713e-07
fifo[3]_2__MUX4X1P4H7L_A_Y_AND3X1P4H7L_C_Y_NOR2X3H7L_A,1.2,2.679e-07,0.000e+00,1.507e-09,2.694e-07
segA1_AOAI211X0P5H7L_Y_2_C0_AOI21X0P5H7L_Y_B0_AOI21X0P5H7L_Y,1.2,2.679e-07,0.000e+00,7.503e-10,2.687e-07
segD1_OAI32X0P5H7L_Y_B0_AOI21X0P5H7L_Y,1.2,2.666e-07,0.000e+00,7.503e-10,2.673e-07
segD1_OAI21X0P5H7L_Y_A1_NOR2X0P5H7L_Y_B_AOI21X0P5H7L_Y,1.2,2.665e-07,0.000e+00,7.503e-10,2.672e-07
segD0_OA31X1H7L_Y_A1_OAI211X0P7H7L_A1_Y_OAI221X1P4H7L_C0_A0_AOI211X1H7L_Y_B0_AOI21X0P5H7L_Y,1.2,2.664e-07,0.000e+00,7.503e-10,2.671e-07
segD0_OAI2BB1X0P5H7L_Y_B0_AOAI211X0P5H7L_Y_B0_AOI21X0P5H7L_Y,1.2,2.661e-07,0.000e+00,7.503e-10,2.669e-07
segD1_OAI21X0P5H7L_Y_1_A1_AOI21X0P5H7L_Y,1.2,2.659e-07,0.000e+00,7.503e-10,2.667e-07
segT0[7]_reg_p_D_OAI2BB2X1P4H7L_Y_A0N_AO221X1H7L_Y_A1_NOR2X0P5H7L_A_B_NOR2BX1H7L_Z,1.2,2.595e-07,0.000e+00,1.369e-09,2.609e-07
SegT0.in_1__reg_p_D_AOI21X0P5H7L_Y_A1_NAND2X0P5H7L_Y,1.2,2.588e-07,0.000e+00,5.628e-10,2.594e-07
segT0[1]_reg_p_D_AOAI211X1P4H7L_Y_A1_MUX2X0P5H7L_Y_B_NAND2X0P5H7L_Y,1.2,2.572e-07,0.000e+00,5.329e-10,2.577e-07
SegT0.in_2__reg_p_D_NOR2X0P5H7L_Y_B_XNOR2X0P5H7L_Y_B_NAND2X0P5H7L_Y,1.2,2.565e-07,0.000e+00,5.628e-10,2.570e-07
segT0[6]_reg_p_D_AOA211X1P4H7L_Y_A1_MUX2X1P4H7L_Y_A_NAND2X0P5H7L_Y,1.2,2.530e-07,0.000e+00,5.628e-10,2.536e-07
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_A1_AOI21X0P5H7L_Y_A1_NOR2BX1H7L_Z,1.2,2.522e-07,0.000e+00,1.369e-09,2.535e-07
segA0_OAI211X1P4H7L_Y_A1_NAND2BX1P4H7L_Y,1.2,2.497e-07,0.000e+00,1.357e-09,2.510e-07
SegT0.in_1__reg_p_D_AOI21X0P5H7L_Y_A0_NAND2X0P5H7L_Y,1.2,2.481e-07,0.000e+00,5.628e-10,2.487e-07
w_ptr_2__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y_B_NOR2BX1H7L_B,1.2,2.469e-07,0.000e+00,1.364e-09,2.483e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A1_NOR2BX1H7L_B,1.2,2.466e-07,0.000e+00,1.364e-09,2.480e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A0_NOR2BX1H7L_B,1.2,2.465e-07,0.000e+00,1.364e-09,2.478e-07
segT0[5]_reg_p_D_OAOI211X0P5H7L_Y_B0_OA22X0P5H7L_Y_A0_NAND2X0P5H7L_Y,1.2,2.463e-07,0.000e+00,5.628e-10,2.469e-07
segT0[7]_reg_p_D_OAI2BB2X1P4H7L_Y_B0_NAND2X0P5H7L_Y,1.2,2.441e-07,0.000e+00,5.329e-10,2.447e-07
w_ptr_2__reg_p_D_NOR2X0P5H7L_Y_B_XOR2X0P5H7L_Y_B_NAND2X0P5H7L_Y,1.2,2.388e-07,0.000e+00,5.628e-10,2.393e-07
buffer_0__NOR4BX0P5H7L_D_Y_NAND2X0P5H7L_B_Y_NOR3X0P5H7L_C,1.2,2.322e-07,0.000e+00,4.734e-10,2.327e-07
segA1_AOAI211X0P5H7L_Y_2_A1_NAND3X0P5H7L_Y,1.2,2.306e-07,0.000e+00,4.054e-10,2.310e-07
fifo[3]_0__MUX4X1P4H7L_A_Y_NAND3X0P5H7L_C,1.2,2.286e-07,0.000e+00,4.054e-10,2.290e-07
segD0_AO22X0P7H7L_Y_A0_NAND3X0P5H7L_C,1.2,2.283e-07,0.000e+00,4.054e-10,2.287e-07
fifo[3]_2__MUX4X1P4H7L_A_Y_NAND3X0P5H7L_C,1.2,2.281e-07,0.000e+00,4.054e-10,2.286e-07
segA1_AOAI211X0P5H7L_Y_A1_AOAI211X0P5H7L_Y_B0_NOR3X0P5H7L_Y,1.2,2.269e-07,0.000e+00,4.734e-10,2.274e-07
segA0_AOI32X1P4H7L_Y_A2_NAND3X0P5H7L_Y,1.2,2.267e-07,0.000e+00,4.054e-10,2.271e-07
segA0_AOI31X1P4H7L_Y_A1_NAND3X0P5H7L_Y,1.2,2.265e-07,0.000e+00,4.054e-10,2.269e-07
segD0_AO22X0P7H7L_Y_A1_NOR2X0P5H7L_Y_A_INVX7H7L_A,1.2,2.220e-07,0.000e+00,4.030e-09,2.260e-07
w_ptr_1__reg_p_D_AOI21X0P5H7L_Y_A0_NOR2X0P5H7L_A_B_NOR3X0P5H7L_C,1.2,2.253e-07,0.000e+00,4.734e-10,2.258e-07
SegT0.in_2__reg_p_D_NOR2X0P5H7L_Y,1.2,2.250e-07,0.000e+00,5.996e-10,2.256e-07
w_ptr_2__reg_p_D_NOR2X0P5H7L_Y,1.2,2.250e-07,0.000e+00,5.996e-10,2.256e-07
segA1_AOAI211X0P5H7L_Y_2_C0_AOI21X0P5H7L_Y_A1_NOR3X0P5H7L_Y,1.2,2.243e-07,0.000e+00,4.734e-10,2.247e-07
segD0_AO22X0P7H7L_Y_B1_INVX7H7L_A,1.2,2.134e-07,0.000e+00,4.030e-09,2.174e-07
segD0_AO22X0P7H7L_Y_1_B1_NOR2X2H7L_Y,1.2,2.155e-07,0.000e+00,1.259e-09,2.167e-07
segD1_OAI31X0P5H7L_Y_A2_NAND2BX0P5H7L_Y,1.2,2.120e-07,0.000e+00,1.202e-09,2.132e-07
clrn_NOR3X0P5H7L_A_C_NAND2X0P5H7L_Y,1.2,2.114e-07,0.000e+00,4.288e-10,2.119e-07
SegT1.in_1__reg_p_D_NOR2X0P5H7L_Y,1.2,2.111e-07,0.000e+00,5.913e-10,2.117e-07
segD0_OAI21X0P5H7L_Y_2_B0_OAO211X0P5H7L_Y_B0_AOA211X1P4H7L_A0_A1_NAND2BX0P5H7L_Y,1.2,2.078e-07,0.000e+00,1.202e-09,2.090e-07
fifo[7]_6__MUX4X3H7L_A_Y_NAND2X1H7L_B_A_INVX0P5H7L_Y,1.2,2.006e-07,0.000e+00,7.223e-10,2.013e-07
clrn_BUFX1P4H7L_A,1.2,1.827e-07,0.000e+00,1.449e-09,1.841e-07
segT0[4]_reg_p_D_NOR2X3H7L_Y_B_MUX4X3H7L_Y_B_AOI21X0P5H7L_Y_B0_NOR3X0P5H7L_Y,1.2,1.789e-07,0.000e+00,3.897e-10,1.793e-07
SegT0.in_3__BUFX1P4H7L_A,1.2,1.750e-07,0.000e+00,1.449e-09,1.765e-07
SegT0.in_0__BUFX1P4H7L_A,1.2,1.750e-07,0.000e+00,1.449e-09,1.765e-07
SegT0.in_1__BUFX1P4H7L_A,1.2,1.749e-07,0.000e+00,1.449e-09,1.764e-07
SegT0.in_2__BUFX1P4H7L_A,1.2,1.745e-07,0.000e+00,1.449e-09,1.759e-07
segT0[1]_reg_p_D_AOAI211X1P4H7L_Y_B0_AOI211X0P5H7L_Y_B0_NOR2X0P5H7L_Y,1.2,1.680e-07,0.000e+00,5.551e-10,1.686e-07
segT0[7]_reg_p_D_OAI2BB2X1P4H7L_Y_A0N_AO221X1H7L_Y_A1_NOR2X0P5H7L_A,1.2,1.556e-07,0.000e+00,8.938e-10,1.565e-07
segD0_AO22X0P7H7L_Y_A0_NOR2X0P5H7L_Y_A_INVX5H7L_A,1.2,1.503e-07,0.000e+00,2.452e-09,1.527e-07
segD0_OAI21X0P5H7L_Y_1_B0_OAI21X0P5H7L_Y_A1_NOR2X1P4H7L_Y,1.2,1.456e-07,0.000e+00,7.962e-10,1.464e-07
segT0[7]_reg_p_D_OAI2BB2X1P4H7L_Y_A0N_AO221X1H7L_Y_B0_NOR2X0P5H7L_Y,1.2,1.414e-07,0.000e+00,5.759e-10,1.420e-07
segD1_OAI31X0P5H7L_Y_A1_INVX5H7L_A,1.2,1.395e-07,0.000e+00,2.452e-09,1.420e-07
segD1_OAI32X0P5H7L_Y_A0_INVX5H7L_A,1.2,1.360e-07,0.000e+00,2.452e-09,1.384e-07
segD0_OAI21X0P5H7L_Y_A1_NAND2X1H7L_Y,1.2,1.369e-07,0.000e+00,6.525e-10,1.376e-07
segA0_OAI211X1P4H7L_Y_A0_XNOR2X1H7L_Y_B_INVX5H7L_A,1.2,1.348e-07,0.000e+00,2.452e-09,1.372e-07
segA0_OAI21X1H7L_Y_A1_OAI21X1H7L_Y_A1_INVX5H7L_A,1.2,1.337e-07,0.000e+00,2.452e-09,1.361e-07
SegT1.in_0__reg_p_D_NOR2X0P5H7L_Y,1.2,1.355e-07,0.000e+00,5.645e-10,1.360e-07
segD0_OAI21X0P5H7L_Y_1_B0_OAI21X0P5H7L_Y_B0_INVX5H7L_A,1.2,1.335e-07,0.000e+00,2.452e-09,1.359e-07
segD1_OAI32X0P5H7L_Y_B1_INVX5H7L_A,1.2,1.327e-07,0.000e+00,2.452e-09,1.351e-07
segD0_OA31X1H7L_Y_B0_OAI211X0P7H7L_Y_B0_NAND2X1H7L_Y,1.2,1.333e-07,0.000e+00,6.525e-10,1.339e-07
segT0[4]_reg_p_D_NOR2X3H7L_Y_B_MUX4X3H7L_Y_A_AOI21X0P5H7L_Y_A1_NOR2X0P5H7L_Y,1.2,1.217e-07,0.000e+00,5.551e-10,1.222e-07
segD0_OA31X1H7L_Y_B0_OAI211X0P7H7L_Y_A1_NAND2X0P5H7L_Y,1.2,1.204e-07,0.000e+00,5.628e-10,1.209e-07
over_INVX0P5H7L_A_Y_NAND2X0P5H7L_A_B_NAND2X0P5H7L_B,1.2,1.202e-07,0.000e+00,5.628e-10,1.207e-07
segD1_AOAI211X0P5H7L_Y_A0_NAND2X0P5H7L_Y,1.2,1.200e-07,0.000e+00,5.628e-10,1.206e-07
segD0_OAI21X0P5H7L_Y_2_A0_NAND2X0P5H7L_Y,1.2,1.200e-07,0.000e+00,5.628e-10,1.206e-07
segD0_AO22X0P7H7L_Y_1_B1_AOAI211X1P4H7L_A0_B0_NAND2X0P5H7L_Y,1.2,1.176e-07,0.000e+00,5.628e-10,1.182e-07
segD0_OAI21X0P5H7L_Y_A0_NAND2X0P5H7L_Y,1.2,1.168e-07,0.000e+00,5.628e-10,1.173e-07
segA0_AOAI211X1P4H7L_Y_1_C0_NAND2X0P5H7L_Y,1.2,1.161e-07,0.000e+00,5.628e-10,1.167e-07
SegT0.in_0__reg_p_D_NOR2X0P5H7L_Y,1.2,1.160e-07,0.000e+00,5.551e-10,1.166e-07
segA0_AOAI211X1P4H7L_Y_1_A1_NAND2X0P5H7L_Y,1.2,1.158e-07,0.000e+00,5.628e-10,1.164e-07
segA0_AOAI211X1P4H7L_Y_A0_NAND2X0P5H7L_Y,1.2,1.158e-07,0.000e+00,5.628e-10,1.164e-07
segT0[7]_reg_p_D_OAI2BB2X1P4H7L_Y_A0N_AO221X1H7L_Y_A1_NOR2X0P5H7L_Y,1.2,1.152e-07,0.000e+00,5.551e-10,1.157e-07
segT0[3]_reg_p_D_AOI2BB1X0P5H7L_Y_B0_OAI31X1H7L_Y_A2_NOR2X0P5H7L_Y,1.2,1.110e-07,0.000e+00,5.551e-10,1.115e-07
segT0[1]_reg_p_D_AOAI211X1P4H7L_Y_A1_MUX2X0P5H7L_Y_A_MUXI2X0P5H7L_Y_B_NOR2X0P5H7L_Y,1.2,1.110e-07,0.000e+00,5.551e-10,1.115e-07
segT0[3]_reg_p_D_AOI2BB1X0P5H7L_Y_A1N_NOR2X0P5H7L_Y,1.2,1.097e-07,0.000e+00,5.551e-10,1.102e-07
segT0[7]_reg_p_D_OAI2BB2X1P4H7L_Y_A1N_NOR2X0P5H7L_Y,1.2,1.096e-07,0.000e+00,5.551e-10,1.102e-07
segD0_AO22X0P7H7L_Y_A0_NOR2X0P5H7L_Y,1.2,1.087e-07,0.000e+00,6.298e-10,1.093e-07
segD1_INVX0P5H7L_Y_A_OAI31X0P5H7L_Y_A1_NOR2X0P5H7L_Y,1.2,1.079e-07,0.000e+00,6.298e-10,1.086e-07
segD0_OA31X1H7L_Y_A1_NOR2X0P5H7L_Y,1.2,1.073e-07,0.000e+00,6.298e-10,1.079e-07
segA1_NOR2X0P5H7L_A,1.2,1.071e-07,0.000e+00,6.298e-10,1.077e-07
segD1_OAI31X0P5H7L_Y_B0_OAI21X0P5H7L_Y_A1_NOR2X0P5H7L_Y,1.2,1.069e-07,0.000e+00,6.298e-10,1.076e-07
segD1_OAI21X0P5H7L_Y_1_A1_AOI21X0P5H7L_Y_B0_NOR2X0P5H7L_Y,1.2,1.067e-07,0.000e+00,6.298e-10,1.073e-07
segD0_AO22X0P7H7L_Y_A1_NOR2X0P5H7L_Y,1.2,1.066e-07,0.000e+00,6.298e-10,1.073e-07
segD1_OAI21X0P5H7L_Y_A1_NOR2X0P5H7L_Y,1.2,1.061e-07,0.000e+00,6.298e-10,1.067e-07
segD0_OAI2BB1X0P5H7L_Y_B0_AOAI211X0P5H7L_Y_A1_NOR2X0P5H7L_Y,1.2,1.059e-07,0.000e+00,6.298e-10,1.065e-07
